"pol"	"place"	"time1"	"time2"	"Scale_agg"	"HComplex_agg"	"Gov_agg"	"Law_agg"	"Infrastr_agg"	"Money_agg"	"Info_agg"	"MilTech_agg"	"Norms_agg"	"MoralGods_agg"
"Sogdiana -248 -130"	"Sogdiana"	-248	-130	829166.666666667	3.625	0.714285714285714	0.63031993653496	0.856536366782108	0.77	0.840435125994605	0.731337412262939	1	0.875692307692308
"Sogdiana -300 -249"	"Sogdiana"	-300	-249	5820833.33333333	5.125	0.789197195879224	0.733026942904387	0.978679786797868	0.749296875	0.83954798326261	0.802709402664055	1	0.920872050147493
"Sogdiana -3500 -2001"	"Sogdiana"	-3500	-2001	5563261.72691424	3.77139720613096	0.491812852091609	0.553512707619297	0.853022859671634	0.403463541666667	0.206299653623838	0.595024340605819	0.668801845292891	0.705725125879477
"Sogdiana -520 -330"	"Sogdiana"	-520	-330	10066666.6666667	5.875	1	1	1	0.77	0.895424836601307	0.786247665187555	0.6	0.9
"Sogdiana -750 -600"	"Sogdiana"	-750	-600	5570136.72691424	2.50840643274854	0.419619241104894	0.420123445874331	0.652709654072838	0.403463541666667	0.160977020065911	0.663297808794373	0.668801845292891	0.648346771675541
"Sogdiana -999 -751"	"Sogdiana"	-999	-751	606755.067823343	4.14639720613096	0.596192712918461	0.553512707619297	0.833688719557908	0.398805156573499	0.193376302465193	0.65743134206943	0.668801845292891	0.511069340016709
"Sogdiana 1263 1361"	"Sogdiana"	1263	1361	1890136.22076023	3.5	0.789197195879224	0.59963768115942	0.764972294851061	0.671107574588477	0.861925592370769	0.708476982440664	0.668801845292891	1
"Sogdiana 1370 1526"	"Sogdiana"	1370	1526	18216666.6666667	5.125	0.714285714285714	0.772830452243757	0.936692225453548	0.744638489906832	0.880217411597324	0.74724443548581	1	1
"Sogdiana 1599 1747"	"Sogdiana"	1599	1747	448469.554093567	4.875	0.630422045225671	0.733026942904387	0.8964128837049	0.66644918949531	0.824574403220264	0.688535098359226	1	1
"Sogdiana 231 425"	"Sogdiana"	231	425	2666666.66666667	6	0.428571428571429	0.75	0.988967691095351	0.732138489906832	0.801292785216307	0.778153221726462	0.992523364485981	1
"Sogdiana 30 230"	"Sogdiana"	30	230	5366666.66666667	4.25	0.714285714285714	0.733026942904387	0.867568675686757	0.77	0.796916590271923	0.785407078640352	0.389010989010989	0.8
"Sogdiana 426 563"	"Sogdiana"	426	563	9556802.8874269	3	0.714285714285714	0.553512707619297	0.863154571931006	0.77	0.865768553861533	0.772387236121082	0.567341991278292	0.8
"Sogdiana 564 603"	"Sogdiana"	564	603	1690136.22076023	3.25	0.789197195879224	0.553512707619297	0.764972294851061	0.735361565026954	0.843518617455705	0.598289807268786	0.8	0.8
"Sogdiana 604 711"	"Sogdiana"	604	711	25000	3	0.714285714285714	1	0.777777777777778	0.833333333333333	0.856441968614351	0.723516648559575	0.989010989010989	0.8
"Sogdiana 750 946"	"Sogdiana"	750	946	7433333.33333333	5	0.714285714285714	0.5	1	0.77	0.941176470588235	0.781461100132507	1	1
"Sogdiana 876 990"	"Sogdiana"	876	990	2243333.33333333	5	0.857142857142857	1	1	0.77	0.867145516172487	0.762603440478989	1	1
"Sogdiana 991 1212"	"Sogdiana"	991	1212	1316666.66666667	4.5	0.857142857142857	1	0.821618244707926	0.77	0.853936021848442	0.699387156752802	1	1
"Southern China Hills 1701 1895"	"Southern China Hills"	1701	1895	64200	2.75840643274854	0.381141959074604	0.38031993653496	0.769181984858417	0.5	0.160977020065911	0.63082806556607	0.669360269360269	0.7
"Southern China Hills 1896 1941"	"Southern China Hills"	1896	1941	5618606.28100781	1.5	0.104379860826852	0	0.333333333333333	0.333333333333333	0.236093535262821	0.599697324574744	0.669360269360269	0.7
"Southern Mesopotamia -1005 -980"	"Southern Mesopotamia"	-1005	-980	5618606.28100781	4.13340643274854	0.447745526342255	0.25	0.900375753339411	0.5	0.78161159658284	0.499480240967461	0.668801845292891	0.7
"Southern Mesopotamia -1153 -1027"	"Southern Mesopotamia"	-1153	-1027	5618606.28100781	4.00840643274854	0.487564902368528	0.633389261744966	0.900375753339411	0.5	0.840435125994605	0.499480240967461	0.668801845292891	0.7
"Southern Mesopotamia -143 40"	"Southern Mesopotamia"	-143	40	268333.333333333	4.75	0.571428571428571	0.772830452243757	1	0.691810699588477	0.867145516172487	0.754499043120894	0.392523364485981	1
"Southern Mesopotamia -1595 -1154"	"Southern Mesopotamia"	-1595	-1154	5120184.5465178	3.88340643274854	0.532153646957272	0.633389261744966	0.900375753339411	0.5	0.840435125994605	0.642309379233678	0.668801845292891	0.7
"Southern Mesopotamia -1894 -1596"	"Southern Mesopotamia"	-1894	-1596	5195184.5465178	4.50510731251393	0.63546763738976	0.733026942904387	0.946483456729198	0.627042056282098	0.715341276432639	0.64155797975459	0.668801845292891	0.7
"Southern Mesopotamia -2003 -1895"	"Southern Mesopotamia"	-2003	-1895	5628470.06024758	4.625	0.571428571428571	0.75	0.932482535446193	0.333333333333333	0.79911859938396	0.499480240967461	0.668801845292891	0.680712166172107
"Southern Mesopotamia -2112 -2004"	"Southern Mesopotamia"	-2112	-2004	706755.067823343	4.625	0.713764295446323	0.63031993653496	0.858726062394552	0.432008281573499	0.783765148695555	0.654186397092686	0.38153435349697	0.656404473864414
"Southern Mesopotamia -2350 -2150"	"Southern Mesopotamia"	-2350	-2150	5240048.32575757	4.75	0.620967741935484	0.75	0.942363314683731	0.436666666666667	0.846973380547187	0.569701687757484	0.482994207511569	0.656404473864414
"Southern Mesopotamia -2900 -2351"	"Southern Mesopotamia"	-2900	-2351	78119.5540935673	4.39639720613096	0.531087776562908	0.553512707619297	0.873878513344668	0.432008281573499	0.687725675125967	0.615100470688274	0.668801845292891	0.604681138978527
"Southern Mesopotamia -312 -144"	"Southern Mesopotamia"	-312	-144	5820833.33333333	5.125	0.789197195879224	0.733026942904387	0.978679786797868	0.749296875	0.83954798326261	0.802709402664055	1	0.920872050147493
"Southern Mesopotamia -4200 -3000"	"Southern Mesopotamia"	-4200	-3000	20300	4.14639720613096	0.388775085260738	0.553512707619297	0.8687630336702	0.495341614906832	0.407755597514186	0.570290088408454	0.668801845292891	0.0642857142857143
"Southern Mesopotamia -539 -331"	"Southern Mesopotamia"	-539	-331	10066666.6666667	5.875	1	1	1	0.77	0.895424836601307	0.786247665187555	0.6	0.9
"Southern Mesopotamia -5500 -4201"	"Southern Mesopotamia"	-5500	-4201	5562136.72691424	3.00510731251393	0.491812852091609	0.553512707619297	0.757898742931933	0.495341614906832	0.209383145084939	0.121125373710769	0.668801845292891	0.0642857142857143
"Southern Mesopotamia -626 -538"	"Southern Mesopotamia"	-626	-538	5311851.21318447	5.00840643274854	0.711444989377634	0.553512707619297	0.87785657998424	0.5	0.797633502846481	0.740482238905636	0.668801845292891	0.7
"Southern Mesopotamia -729 -627"	"Southern Mesopotamia"	-729	-627	2470000	4.375	0.714285714285714	0	0.912153057703466	0.436666666666667	0.778915636873105	0.668185685463244	0.482994207511569	0.7
"Southern Mesopotamia -9000 -5501"	"Southern Mesopotamia"	-9000	-5501	5618606.28100781	3.52139720613096	0.491812852091609	0.553512707619297	0.433862578436677	0.58918054618893	0.628243751946886	0.141304034590161	0.668801845292891	0.705725125879477
"Southern Mesopotamia -979 -732"	"Southern Mesopotamia"	-979	-732	5618606.28100781	4.13340643274854	0.487564902368528	0.25	0.900375753339411	0.5	0.428670420112252	0.491087987421552	0.668801845292891	0.7
"Southern Mesopotamia 1056 1190"	"Southern Mesopotamia"	1056	1190	5700000	4.625	0.714285714285714	1	0.988967691095351	0.77	0.880217411597324	0.781486611825562	1	1
"Southern Mesopotamia 1191 1207"	"Southern Mesopotamia"	1191	1207	1883333.33333333	4.25	0.606520676995808	1	0.912153057703466	0.691810699588477	0.889270251442633	0.729401676406003	1	1
"Southern Mesopotamia 1263 1335"	"Southern Mesopotamia"	1263	1335	3066666.66666667	4.875	0.714285714285714	0.84963768115942	0.96879900756033	0.936666666666667	0.867145516172487	0.75767659229178	1	1
"Southern Mesopotamia 1394 1470"	"Southern Mesopotamia"	1394	1470	18216666.6666667	5.125	0.714285714285714	0.772830452243757	0.936692225453548	0.744638489906832	0.880217411597324	0.74724443548581	1	1
"Southern Mesopotamia 1471 1533"	"Southern Mesopotamia"	1471	1533	3966666.66666667	5.625	0.714285714285714	1	1	0.749296875	0.811405478221823	0.760712310266147	0.8	1
"Southern Mesopotamia 1534 1682"	"Southern Mesopotamia"	1534	1682	11170333.3333333	7.125	1	1	1	0.77	0.895276292335116	0.844719922389271	1	1
"Southern Mesopotamia 1683 1838"	"Southern Mesopotamia"	1683	1838	9760000	7.125	1	1	1	0.736796875	0.895276292335116	0.748839750160704	1	1
"Southern Mesopotamia 220 498"	"Southern Mesopotamia"	220	498	2666666.66666667	6	0.428571428571429	0.75	0.988967691095351	0.732138489906832	0.801292785216307	0.778153221726462	0.992523364485981	1
"Southern Mesopotamia 41 219"	"Southern Mesopotamia"	41	219	2193333.33333333	4.75	0.571428571428571	0.772830452243757	1	0.691810699588477	0.867145516172487	0.714319244114125	0.392523364485981	0.705725125879477
"Southern Mesopotamia 499 635"	"Southern Mesopotamia"	499	635	4116666.66666667	6.125	0.714285714285714	0.75	0.931734018190036	0.736796875	0.880217411597324	0.786910389981061	0.992523364485981	1
"Southern Mesopotamia 661 749"	"Southern Mesopotamia"	661	749	12433333.3333333	4.125	0.857142857142857	0.25	1	0.77	0.895424836601307	0.773543509267382	1	1
"Southern Mesopotamia 750 946"	"Southern Mesopotamia"	750	946	7433333.33333333	5	0.714285714285714	0.5	1	0.77	0.941176470588235	0.781461100132507	1	1
"Southern Mesopotamia 947 1055"	"Southern Mesopotamia"	947	1055	2137500	5.125	0.670336587497865	0.75	0.932482535446193	0.582630208333333	0.840780791879014	0.798724234648316	1	1
"Susiana -1100 -901"	"Susiana"	-1100	-901	5618606.28100781	4.08944276968012	0.418243464494081	0.553512707619297	0.690381278378126	0.403463541666667	0.585713208320267	0.622465461759181	0.4	0.7
"Susiana -1200 -1101"	"Susiana"	-1200	-1101	5136851.21318447	4	0.789197195879224	0.63031993653496	0.895507094037787	0.436666666666667	0.758104769772248	0.622465461759181	0.4	0.7
"Susiana -1400 -1201"	"Susiana"	-1400	-1201	5095506.6590909	4	0.70533352681918	0.63031993653496	0.853605934224836	0.403463541666667	0.747086468798342	0.611589246682028	0.4	0.7
"Susiana -143 24"	"Susiana"	-143	24	268333.333333333	4.75	0.571428571428571	0.772830452243757	1	0.691810699588477	0.867145516172487	0.754499043120894	0.392523364485981	1
"Susiana -1500 -1401"	"Susiana"	-1500	-1401	5071298.32575757	4	0.70533352681918	0.63031993653496	0.811956243279977	0.403463541666667	0.758104769772248	0.596034908039081	0.4	0.7
"Susiana -1700 -1501"	"Susiana"	-1700	-1501	5566845.06024758	3.875	0.744608451290479	0.63031993653496	0.884474785133138	0.415963541666667	0.758104769772248	0.596034908039081	0.668801845292891	0.7
"Susiana -1900 -1701"	"Susiana"	-1900	-1701	5567220.06024758	3.875	0.70533352681918	0.63031993653496	0.884474785133138	0.436666666666667	0.747086468798342	0.56910687871362	0.668801845292891	0.7
"Susiana -2028 -1901"	"Susiana"	-2028	-1901	5567220.06024758	3.625	0.70533352681918	0.553512707619297	0.801492389489237	0.432008281573499	0.738810652125189	0.592534635230529	0.668801845292891	0.7
"Susiana -2112 -2029"	"Susiana"	-2112	-2029	706755.067823343	4.625	0.713764295446323	0.63031993653496	0.858726062394552	0.432008281573499	0.783765148695555	0.654186397092686	0.38153435349697	0.656404473864414
"Susiana -2250 -2113"	"Susiana"	-2250	-2113	5240048.32575757	4.75	0.620967741935484	0.75	0.942363314683731	0.436666666666667	0.846973380547187	0.569701687757484	0.482994207511569	0.656404473864414
"Susiana -2675 -2251"	"Susiana"	-2675	-2251	5073631.6590909	3.5	0.744608451290479	0.25	0.91140806224406	0.627042056282098	0.795303526092027	0.516633626111368	0.668801845292891	0.451892536187144
"Susiana -3100 -2676"	"Susiana"	-3100	-2676	5563886.72691424	2.875	0.713764295446323	0.173192771084337	0.747614951283441	0.627042056282098	0.768730734813353	0.432907597068194	0.668801845292891	0
"Susiana -312 -144"	"Susiana"	-312	-144	5820833.33333333	5.125	0.789197195879224	0.733026942904387	0.978679786797868	0.749296875	0.83954798326261	0.802709402664055	1	0.920872050147493
"Susiana -3800 -3101"	"Susiana"	-3800	-3101	579613.401156677	2.875	0.706131169260188	0.453875026459877	0.767783634818461	0.627042056282098	0.78223163066719	0.380514166298215	0.38153435349697	0
"Susiana -4300 -3801"	"Susiana"	-4300	-3801	2425.33333333333	1.75	0.350274770514865	0	0.731713983077167	0.627042056282098	0.196459793926294	0.396763374576816	0.38153435349697	0
"Susiana -4700 -4301"	"Susiana"	-4700	-4301	5562428.39358091	1.9967008797654	0.142857142857143	0	0.731713983077167	0.627042056282098	0.193376302465193	0.370332820856716	0.668801845292891	0
"Susiana -5100 -4701"	"Susiana"	-5100	-4701	5562428.39358091	1.375	0.142857142857143	0	0.731713983077167	0.627042056282098	0.196459793926294	0.370332820856716	0.668801845292891	0
"Susiana -539 -331"	"Susiana"	-539	-331	10066666.6666667	5.875	1	1	1	0.77	0.895424836601307	0.786247665187555	0.6	0.9
"Susiana -5700 -5101"	"Susiana"	-5700	-5101	5561949.22691424	1.125	0.142857142857143	0	0.731713983077167	0.627042056282098	0.148053668907265	0.370332820856716	0.668801845292891	0.705725125879477
"Susiana -6000 -5701"	"Susiana"	-6000	-5701	5561949.22691424	1	0	0	0.821661073024257	0.398805156573499	0.193376302465193	0.370332820856716	0.668801845292891	0.705725125879477
"Susiana -612 -540"	"Susiana"	-612	-540	5618606.28100781	4.08944276968012	0.70533352681918	0.553512707619297	0.853605934224836	0.403463541666667	0.708794435112068	0.634389918272615	0.4	0.7
"Susiana -7000 -6001"	"Susiana"	-7000	-6001	5561949.22691424	1	0	0	0.529821238597672	0.403463541666667	0.193376302465193	0.349056225112035	0.668801845292891	0.705725125879477
"Susiana -7200 -7001"	"Susiana"	-7200	-7001	5561928.39358091	0.75	0.201850616654242	0	0.620602871966056	0.58918054618893	0.102439633819546	0.341940999911703	0.668801845292891	0.705725125879477
"Susiana -743 -647"	"Susiana"	-743	-647	5151851.21318447	3.7467008797654	0.714285714285714	0.63031993653496	0.864306101598117	0.403463541666667	0.700628618748458	0.661819134619949	0.4	0.7
"Susiana -7800 -7201"	"Susiana"	-7800	-7201	5561928.39358091	0.75	0.0495391705069124	0	0.545808232969083	0.58918054618893	0.102439633819546	0.322212343859292	0.668801845292891	0.705725125879477
"Susiana -900 -744"	"Susiana"	-900	-744	5618606.28100781	3.7467008797654	0.671625613351361	0.553512707619297	0.822656410653258	0.403463541666667	0.655555038705938	0.638201623099212	0.4	0.7
"Susiana 1056 1190"	"Susiana"	1056	1190	5700000	4.625	0.714285714285714	1	0.988967691095351	0.77	0.880217411597324	0.781486611825562	1	1
"Susiana 1191 1207"	"Susiana"	1191	1207	1883333.33333333	4.25	0.606520676995808	1	0.912153057703466	0.691810699588477	0.889270251442633	0.729401676406003	1	1
"Susiana 1263 1335"	"Susiana"	1263	1335	3066666.66666667	4.875	0.714285714285714	0.84963768115942	0.96879900756033	0.936666666666667	0.867145516172487	0.75767659229178	1	1
"Susiana 1394 1470"	"Susiana"	1394	1470	18216666.6666667	5.125	0.714285714285714	0.772830452243757	0.936692225453548	0.744638489906832	0.880217411597324	0.74724443548581	1	1
"Susiana 1471 1504"	"Susiana"	1471	1504	5645184.5465178	3.75	0.683441558441558	0.63031993653496	0.87864327706148	0.744638489906832	0.880217411597324	0.758869161895478	0.8	1
"Susiana 1505 1722"	"Susiana"	1505	1722	3966666.66666667	5.625	0.714285714285714	1	1	0.749296875	0.811405478221823	0.760712310266147	0.8	1
"Susiana 1794 1925"	"Susiana"	1794	1925	3246666.66666667	3.9967008797654	0.714285714285714	0.633389261744966	0.899058780969344	0.66644918949531	0.875168459007627	0.785400276977503	1	1
"Susiana 220 498"	"Susiana"	220	498	2666666.66666667	6	0.428571428571429	0.75	0.988967691095351	0.732138489906832	0.801292785216307	0.778153221726462	0.992523364485981	1
"Susiana 25 215"	"Susiana"	25	215	5570136.72691424	4.00510731251393	0.634669994948751	0.733026942904387	0.952651218981213	0.736796875	0.856441968614351	0.730200867618955	0.668801845292891	1
"Susiana 499 642"	"Susiana"	499	642	4116666.66666667	6.125	0.714285714285714	0.75	0.931734018190036	0.736796875	0.880217411597324	0.786910389981061	0.992523364485981	1
"Susiana 663 749"	"Susiana"	663	749	12433333.3333333	4.125	0.857142857142857	0.25	1	0.77	0.895424836601307	0.773543509267382	1	1
"Susiana 750 946"	"Susiana"	750	946	7433333.33333333	5	0.714285714285714	0.5	1	0.77	0.941176470588235	0.781461100132507	1	1
"Susiana 947 1055"	"Susiana"	947	1055	2137500	5.125	0.670336587497865	0.75	0.932482535446193	0.582630208333333	0.840780791879014	0.798724234648316	1	1
"Upper Egypt -1070 -761"	"Upper Egypt"	-1070	-761	5091714.99242423	4.75	0.763824884792627	0.553512707619297	0.888888888888889	0.436666666666667	0.811405478221823	0.591688293331072	0.8	1
"Upper Egypt -1293 -1071"	"Upper Egypt"	-1293	-1071	1114000	5.625	0.763824884792627	0.633389261744966	0.888888888888889	0.436666666666667	0.810028515910869	0.605883395852043	0.8	1
"Upper Egypt -1550 -1294"	"Upper Egypt"	-1550	-1294	1546666.66666667	5.625	0.763824884792627	0.633389261744966	0.888888888888889	0.436666666666667	0.811405478221823	0.587915885012449	0.8	1
"Upper Egypt -1720 -1567"	"Upper Egypt"	-1720	-1567	5018381.6590909	4.875	0.714285714285714	0.5	0.756457564575646	0.436666666666667	0.743271922688952	0.59540176274813	0.8	0.937567307692308
"Upper Egypt -2016 -1721"	"Upper Egypt"	-2016	-1721	756000	4.875	0.725347602762336	0.5	0.888888888888889	0.436666666666667	0.7891756560604	0.503298261048146	0.8	0.937567307692308
"Upper Egypt -2150 -2017"	"Upper Egypt"	-2150	-2017	5008381.6590909	3.625	0.763824884792627	0.75	0.777777777777778	0.403463541666667	0.743002967361596	0.499022053745713	0.8	0.918279473864415
"Upper Egypt -217 -32"	"Upper Egypt"	-217	-32	969000	5.125	0.882515168229454	0.75	1	0.833333333333333	0.941176470588235	0.705846077021181	0.6	1
"Upper Egypt -2350 -2151"	"Upper Egypt"	-2350	-2151	575833.333333333	5.625	0.675010789814415	0.75	0.888888888888889	0.5	0.811405478221823	0.473577877391249	0.8	0.918279473864415
"Upper Egypt -2650 -2351"	"Upper Egypt"	-2650	-2351	497500	5.625	0.675010789814415	0.75	0.888888888888889	0.436666666666667	0.811405478221823	0.460586913045645	0.8	0.812235871770753
"Upper Egypt -2900 -2651"	"Upper Egypt"	-2900	-2651	421000	3.625	0.142857142857143	0	0.868559411146162	0.436666666666667	0.671509978474646	0.437641808980377	0.789010989010989	0.812235871770753
"Upper Egypt -305 -218"	"Upper Egypt"	-305	-218	2700000	5.5	1	0.75	1	0.833333333333333	0.941176470588235	0.710522251910122	0.6	1
"Upper Egypt -31 283"	"Upper Egypt"	-31	283	21850000	7.125	0.714285714285714	0.5	1	0.833333333333333	0.929052537045353	0.794475550578574	0.589010989010989	0.761875
"Upper Egypt -3100 -2901"	"Upper Egypt"	-3100	-2901	364333.333333333	3.75	0.142857142857143	0	0.868559411146162	0.5	0.671509978474646	0.384748416997791	0.78153435349697	0.741439411593762
"Upper Egypt -3300 -3101"	"Upper Egypt"	-3300	-3101	22500	2.25	0.360625767307795	0	0.444444444444444	0.5	0.584358522235883	0.299143931897226	0.45089462285724	0.741439411593762
"Upper Egypt -3550 -3301"	"Upper Egypt"	-3550	-3301	11833.3333333333	2.4967008797654	0.360625767307795	0	0.38664231642522	0.5	0.281993713515941	0.24847832848208	0.45089462285724	0.705725125879477
"Upper Egypt -3800 -3551"	"Upper Egypt"	-3800	-3551	4989974.1590909	1.375	0	0	0.333333333333333	0.5	0.151137160368366	0.193723400525493	0.668801845292891	0.705725125879477
"Upper Egypt -404 -343"	"Upper Egypt"	-404	-343	1125000	4.625	0.714285714285714	0.5	1	0.77	0.929052537045353	0.651119190437855	0.8	1
"Upper Egypt -4400 -3801"	"Upper Egypt"	-4400	-3801	5561824.22691424	1.25	0	0	0.397342483798502	0.403463541666667	0.0588235294117647	0.142263782079051	0.668801845292891	0.705725125879477
"Upper Egypt -525 -405"	"Upper Egypt"	-525	-405	10066666.6666667	5.875	1	1	1	0.77	0.895424836601307	0.786247665187555	0.6	0.9
"Upper Egypt -655 -526"	"Upper Egypt"	-655	-526	850000	4.875	0.857142857142857	0.25	0.963683527885863	0.436666666666667	0.856728111779751	0.676053831347733	0.8	1
"Upper Egypt -760 -656"	"Upper Egypt"	-760	-656	1155000	5.125	0.763824884792627	0.306582032829304	0.888888888888889	0.436666666666667	0.843656216354914	0.607881865859233	0.8	1
"Upper Egypt 1171 1259"	"Upper Egypt"	1171	1259	3681666.66666667	5.375	0.714285714285714	1	1	0.666666666666667	0.855780149897797	0.810831523550532	1	1
"Upper Egypt 1260 1347"	"Upper Egypt"	1260	1347	2650000	6.375	0.857142857142857	0.75	1	0.77	0.941176470588235	0.759509770809008	1	1
"Upper Egypt 1348 1411"	"Upper Egypt"	1348	1411	1950000	6.5	0.857142857142857	0.75	1	0.77	0.941176470588235	0.755082271116473	1	1
"Upper Egypt 1412 1516"	"Upper Egypt"	1412	1516	1858333.33333333	6	0.857142857142857	0.75	1	0.77	0.941176470588235	0.79707155755774	1	1
"Upper Egypt 1517 1682"	"Upper Egypt"	1517	1682	11170333.3333333	7.125	1	1	1	0.77	0.895276292335116	0.844719922389271	1	1
"Upper Egypt 1683 1798"	"Upper Egypt"	1683	1798	9760000	7.125	1	1	1	0.736796875	0.895276292335116	0.748839750160704	1	1
"Upper Egypt 284 394"	"Upper Egypt"	284	394	20016666.6666667	6.875	0.714285714285714	1	1	0.666666666666667	0.929052537045353	0.725100115462177	0.8	0.891078539823009
"Upper Egypt 395 632"	"Upper Egypt"	395	632	5183333.33333333	7.5	0.857142857142857	1	1	0.833333333333333	0.895276292335116	0.825359734350018	0.49398321850058	1
"Upper Egypt 661 749"	"Upper Egypt"	661	749	12433333.3333333	4.125	0.857142857142857	0.25	1	0.77	0.895424836601307	0.773543509267382	1	1
"Upper Egypt 750 867"	"Upper Egypt"	750	867	7433333.33333333	5	0.714285714285714	0.5	1	0.77	0.941176470588235	0.781461100132507	1	1
"Upper Egypt 868 969"	"Upper Egypt"	868	969	2516666.66666667	4.75	0.571428571428571	0.633389261744966	1	0.77	0.88235294117647	0.783994194799881	1	1
"Upper Egypt 970 1170"	"Upper Egypt"	970	1170	3167000	6.125	0.857142857142857	1	1	0.77	0.941176470588235	0.788071693925868	1	1
"Valley of Oaxaca -100 199"	"Valley of Oaxaca"	-100	199	26500	3.38799077338242	0.749377819852951	0	0.333333333333333	0.265341614906832	0.232210626185958	0.361906310284598	0.98153435349697	0
"Valley of Oaxaca -1150 -701"	"Valley of Oaxaca"	-1150	-701	5562264.56024758	1.375	0	0	0.165737066573065	0	0.102439633819546	0.401706561924286	0.389010989010989	0
"Valley of Oaxaca -1400 -1151"	"Valley of Oaxaca"	-1400	-1151	5561871.89358091	1	0	0	0.0747946389969737	0.265341614906832	0.102439633819546	0.401706561924286	0.668801845292891	0
"Valley of Oaxaca -300 -101"	"Valley of Oaxaca"	-300	-101	25733.3333333333	2.76628989361702	0.606520676995808	0	0.333333333333333	0.265341614906832	0.232210626185958	0.361906310284598	0.98153435349697	0
"Valley of Oaxaca -500 -301"	"Valley of Oaxaca"	-500	-301	6100	2.26628989361702	0	0	0.185905750108085	0.265341614906832	0.232210626185958	0.361906310284598	0.98153435349697	0
"Valley of Oaxaca -700 -501"	"Valley of Oaxaca"	-700	-501	925	1.625	0.112012987012987	0	0.0747946389969737	0.265341614906832	0.232210626185958	0.425244920458598	0.501459854014599	0
"Valley of Oaxaca 1101 1520"	"Valley of Oaxaca"	1101	1520	579053.23449001	2.5	0.60786277099179	0.420123445874331	0.254954907198538	0	0.290748012432323	0.254883842659481	0.668801845292891	0
"Valley of Oaxaca 1516 1808"	"Valley of Oaxaca"	1516	1808	12108000	9	0.857142857142857	1	1	0.77	0.929052537045353	0.798018746241464	0.589010989010989	1
"Valley of Oaxaca 200 499"	"Valley of Oaxaca"	200	499	4999714.99242423	2.8717008797654	0.665514150792907	0	0.333333333333333	0.265341614906832	0.232210626185958	0.374175493460349	0.38153435349697	0
"Valley of Oaxaca 500 899"	"Valley of Oaxaca"	500	899	583739.23449001	2.76299077338242	0.749377819852951	0	0.297016861219196	0.265341614906832	0.291034155597723	0.374175493460349	0.38153435349697	0
"Valley of Oaxaca 900 1100"	"Valley of Oaxaca"	900	1100	579053.23449001	2.5	0.60786277099179	0.420123445874331	0.254954907198538	0	0.290748012432323	0.254883842659481	0.668801845292891	0
"Yemeni Coastal Plain -110 149"	"Yemeni Coastal Plain"	-110	149	5618606.28100781	3.89639720613096	0.596192712918461	0.553512707619297	0.822656410653258	0.58918054618893	0.410609111081597	0.606739144713472	0.668801845292891	0.4
"Yemeni Coastal Plain -1200 -801"	"Yemeni Coastal Plain"	-1200	-801	5618606.28100781	3.64639720613096	0.596192712918461	0.553512707619297	0.779759913211307	0.58918054618893	0.628243751946886	0.381738375832885	0.668801845292891	0.705725125879477
"Yemeni Coastal Plain -3500 -1201"	"Yemeni Coastal Plain"	-3500	-1201	5618606.28100781	3.52139720613096	0.596192712918461	0.553512707619297	0.779759913211307	0.58918054618893	0.628243751946886	0.429725287925714	0.668801845292891	0.705725125879477
"Yemeni Coastal Plain -450 -111"	"Yemeni Coastal Plain"	-450	-111	5573470.06024758	4.02139720613096	0.596192712918461	0.553512707619297	0.863154571931006	0.58918054618893	0.369846890700487	0.610758887858537	0.668801845292891	0.4
"Yemeni Coastal Plain -800 -451"	"Yemeni Coastal Plain"	-800	-451	5573470.06024758	4.02139720613096	0.596192712918461	0.553512707619297	0.801492389489237	0.58918054618893	0.410609111081597	0.60094896135518	0.668801845292891	0.4
"Yemeni Coastal Plain 1454 1517"	"Yemeni Coastal Plain"	1454	1517	5618606.28100781	4.38340643274854	0.83792642364071	0.84963768115942	0.963930348258706	0.77	0.842058167555727	0.762845320235998	1	1
"Yemeni Coastal Plain 1538 1636"	"Yemeni Coastal Plain"	1538	1636	9760000	7.125	1	1	1	0.736796875	0.895276292335116	0.748839750160704	1	1
"Yemeni Coastal Plain 1637 1805"	"Yemeni Coastal Plain"	1637	1805	5618606.28100781	3.25	0.646340053022081	0.383389261744966	0.688191582765682	0.65394918949531	0.772360219438067	0.560301659658439	1	1
